,unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,resolution_action_updated_date,borough,park_facility_name,park_borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
4540,55785756,2022-10-23T09:54:39.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11428,92-35 219 STREET,219 STREET,QUEENS VILLAGE,Closed,2022-10-23T19:21:06.000,QUEENS,Unspecified,QUEENS,1056587,202929,40.72337417834973,-73.73902819621067,"{'latitude': '40.72337417834973', 'longitude': '-73.73902819621067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4541,55781564,2022-10-23T09:54:25.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,71 CHESTER AVENUE,CHESTER AVENUE,BROOKLYN,Closed,2022-10-23T11:25:04.000,BROOKLYN,Unspecified,BROOKLYN,988682,173871,40.643911252262434,-73.98402964070031,"{'latitude': '40.643911252262434', 'longitude': '-73.98402964070031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4542,55783807,2022-10-23T09:54:12.000,DPR,Overgrown Tree/Branches,Dead Branches in Tree,Street,11226,2410 SNYDER AVENUE,SNYDER AVENUE,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,996943,175620,40.64870389220892,-73.95425849728771,"{'latitude': '40.64870389220892', 'longitude': '-73.95425849728771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4543,55781637,2022-10-23T09:53:54.000,NYPD,Bike/Roller/Skate Chronic,N/A,Store/Commercial,10011,364 WEST   23 STREET,WEST   23 STREET,NEW YORK,Closed,2022-10-23T10:02:23.000,MANHATTAN,Unspecified,MANHATTAN,984190,211070,40.74601497574642,-74.00021653657767,"{'latitude': '40.74601497574642', 'longitude': '-74.00021653657767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4544,55787000,2022-10-23T09:53:27.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207,180 WORTMAN AVENUE,WORTMAN AVENUE,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,1015750,178401,40.656290199618034,-73.88647116330205,"{'latitude': '40.656290199618034', 'longitude': '-73.88647116330205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4545,55784105,2022-10-23T09:53:21.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,2724 AVENUE N,AVENUE N,BROOKLYN,Closed,2022-10-23T11:07:14.000,BROOKLYN,Unspecified,BROOKLYN,998793,164043,40.616924641609344,-73.94761664041204,"{'latitude': '40.616924641609344', 'longitude': '-73.94761664041204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4546,55783201,2022-10-23T09:53:00.000,DEP,Lead,Lead Kit Request (Residential) (L10),,11357,157-47 23 AVENUE,23 AVENUE,WHITESTONE,Open,,QUEENS,Unspecified,QUEENS,1037999,222502,40.777229457703584,-73.80593183794653,"{'latitude': '40.777229457703584', 'longitude': '-73.80593183794653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4547,55784899,2022-10-23T09:53:00.000,DEP,Noise,Noise: Construction Before/After Hours (NM1),,10016,200 EAST   33 STREET,EAST   33 STREET,NEW YORK,Open,,MANHATTAN,Unspecified,MANHATTAN,990270,210667,40.744906792889005,-73.97827452453438,"{'latitude': '40.744906792889005', 'longitude': '-73.97827452453438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4548,55784197,2022-10-23T09:52:41.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11214,100 BAY   26 STREET,BAY   26 STREET,BROOKLYN,Closed,2022-10-23T10:25:51.000,BROOKLYN,Unspecified,BROOKLYN,984521,158456,40.601601404081926,-73.99902409189357,"{'latitude': '40.601601404081926', 'longitude': '-73.99902409189357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4549,55784952,2022-10-23T09:52:02.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11101,34-26 41 STREET,41 STREET,LONG ISLAND CITY,Closed,2022-10-23T10:30:14.000,QUEENS,Unspecified,QUEENS,1006277,214641,40.75578903163875,-73.92049413811253,"{'latitude': '40.75578903163875', 'longitude': '-73.92049413811253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4550,55781309,2022-10-23T09:51:58.000,EDC,Noise - Helicopter,Other,Above Address,10016,299 EAST   28 STREET,EAST   28 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,990145,209273,40.74108069512826,-73.97872685662196,"{'latitude': '40.74108069512826', 'longitude': '-73.97872685662196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4551,55782202,2022-10-23T09:51:39.000,DOT,Street Condition,Failed Street Repair,Street,10022,211 EAST   53 STREET,EAST   53 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,992868,215256,40.757500286810256,-73.96889276610895,"{'latitude': '40.757500286810256', 'longitude': '-73.96889276610895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4552,55784096,2022-10-23T09:51:38.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,8210 19 AVENUE,19 AVENUE,BROOKLYN,Closed,2022-10-23T10:33:54.000,BROOKLYN,Unspecified,BROOKLYN,984717,160788,40.608002260364394,-73.99831810781541,"{'latitude': '40.608002260364394', 'longitude': '-73.99831810781541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4553,55781436,2022-10-23T09:51:36.000,DSNY,Missed Collection,Trash,Street,11692,129 BEACH   61 STREET,BEACH   61 STREET,ARVERNE,In Progress,,QUEENS,Unspecified,QUEENS,1042482,154374,40.59020585644818,-73.79033417946405,"{'latitude': '40.59020585644818', 'longitude': '-73.79033417946405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4554,55784995,2022-10-23T09:51:23.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11218,555 OCEAN PARKWAY,OCEAN PARKWAY,BROOKLYN,Closed,2022-10-23T10:59:58.000,BROOKLYN,Unspecified,BROOKLYN,991887,170579,40.63487323299766,-73.97248440503112,"{'latitude': '40.63487323299766', 'longitude': '-73.97248440503112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4555,55783280,2022-10-23T09:51:06.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,1702 GATES AVENUE,GATES AVENUE,RIDGEWOOD,Closed,2022-10-23T12:05:52.000,QUEENS,Unspecified,QUEENS,1009375,195158,40.70230472541999,-73.90938474445154,"{'latitude': '40.70230472541999', 'longitude': '-73.90938474445154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4556,55784003,2022-10-23T09:51:03.000,DSNY,Lot Condition,Trash,Lot,11103,41 STREET,41 STREET,,In Progress,,QUEENS,Unspecified,QUEENS,1007753,217029,40.76233967719,-73.91515821089548,"{'latitude': '40.76233967719', 'longitude': '-73.91515821089548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4557,55781868,2022-10-23T09:50:54.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10128,2 AVENUE,2 AVENUE,,Closed,2022-10-23T10:23:41.000,MANHATTAN,Unspecified,MANHATTAN,998903,225003,40.78424531346722,-73.94708779204923,"{'latitude': '40.78424531346722', 'longitude': '-73.94708779204923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4558,55783105,2022-10-23T09:50:52.000,DSNY,Dirty Condition,Trash,Sidewalk,11385,1745 DECATUR STREET,DECATUR STREET,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1012177,193151,40.69678758328659,-73.89928744537006,"{'latitude': '40.69678758328659', 'longitude': '-73.89928744537006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4559,55783992,2022-10-23T09:50:44.000,DSNY,Obstruction,Cone,Street,10468,2400 WEBB AVENUE,WEBB AVENUE,BRONX,In Progress,,BRONX,Unspecified,BRONX,1009853,253947,40.863663393236685,-73.90743675463662,"{'latitude': '40.863663393236685', 'longitude': '-73.90743675463662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4560,55786480,2022-10-23T09:50:31.000,DSNY,Missed Collection,Bulky Trash,Street,11204,1733 44 STREET,44 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,989956,169515,40.63195423311073,-73.97944256691054,"{'latitude': '40.63195423311073', 'longitude': '-73.97944256691054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4561,55786987,2022-10-23T09:50:22.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10039,271 WEST  146 STREET,WEST  146 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1000628,239220,40.82326403521524,-73.94082411135876,"{'latitude': '40.82326403521524', 'longitude': '-73.94082411135876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4562,55786566,2022-10-23T09:50:00.000,DEP,Noise,Noise: Construction Before/After Hours (NM1),,11220,329 61 STREET,61 STREET,BROOKLYN,Open,,BROOKLYN,Unspecified,BROOKLYN,978645,172804,40.640981901848335,-74.02019628485506,"{'latitude': '40.640981901848335', 'longitude': '-74.02019628485506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4563,55781651,2022-10-23T09:49:49.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11367,138-49 62 AVENUE,62 AVENUE,FLUSHING,Closed,2022-10-23T10:40:45.000,QUEENS,Unspecified,QUEENS,1032058,209394,40.741285553643166,-73.82747579080036,"{'latitude': '40.741285553643166', 'longitude': '-73.82747579080036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4564,55781232,2022-10-23T09:49:34.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,58-13 FRESH POND ROAD,FRESH POND ROAD,MASPETH,Closed,2022-10-23T13:32:20.000,QUEENS,Unspecified,QUEENS,1011149,202010,40.721106609256424,-73.9029593049438,"{'latitude': '40.721106609256424', 'longitude': '-73.9029593049438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4565,55785501,2022-10-23T09:49:30.000,EDC,Noise - Helicopter,Other,Above Address,10011,110 8 AVENUE,8 AVENUE,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,983752,209145,40.74073131765837,-74.001797111068,"{'latitude': '40.74073131765837', 'longitude': '-74.001797111068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4566,55783570,2022-10-23T09:49:07.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10128,2 AVENUE,2 AVENUE,,Closed,2022-10-23T10:22:54.000,MANHATTAN,Unspecified,MANHATTAN,998903,225003,40.78424531346722,-73.94708779204923,"{'latitude': '40.78424531346722', 'longitude': '-73.94708779204923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4567,55782087,2022-10-23T09:49:02.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11417,105-19 79 STREET,79 STREET,OZONE PARK,Closed,2022-10-23T14:14:32.000,QUEENS,Unspecified,QUEENS,1023500,186704,40.67904909481039,-73.8584911672943,"{'latitude': '40.67904909481039', 'longitude': '-73.8584911672943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4568,55784698,2022-10-23T09:48:54.000,DPR,Maintenance or Facility,Structure - Indoors,Park,11364,ALLEY POND PARK,ALLEY POND PARK,OAKLAND GARDENS,In Progress,,QUEENS,Unspecified,QUEENS,1054521,213659,40.75284189973842,-73.7463696244017,"{'latitude': '40.75284189973842', 'longitude': '-73.7463696244017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4569,55787179,2022-10-23T09:48:44.000,DOHMH,Smoking,Smoking Violation,Residential Building,10011,350 WEST   24 STREET,WEST   24 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,984126,211365,40.74682467606051,-74.00044751436617,"{'latitude': '40.74682467606051', 'longitude': '-74.00044751436617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4570,55780884,2022-10-23T09:48:36.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11385,77-22 64 PLACE,64 PLACE,RIDGEWOOD,Closed,2022-10-23T13:20:59.000,QUEENS,Unspecified,QUEENS,1014468,193557,40.69789443162733,-73.89102364680963,"{'latitude': '40.69789443162733', 'longitude': '-73.89102364680963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4571,55783237,2022-10-23T09:48:25.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,129 WEST  197 STREET,WEST  197 STREET,BRONX,Closed,2022-10-23T13:53:16.000,BRONX,Unspecified,BRONX,1011780,257065,40.87221554885816,-73.90045721335244,"{'latitude': '40.87221554885816', 'longitude': '-73.90045721335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4572,55785603,2022-10-23T09:48:24.000,DSNY,Dirty Condition,Trash,Sidewalk,11385,1815 GATES AVENUE,GATES AVENUE,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1009727,195621,40.70357454460428,-73.90811347854392,"{'latitude': '40.70357454460428', 'longitude': '-73.90811347854392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4573,55783910,2022-10-23T09:48:22.000,DCA,Consumer Complaint,Car Wash,Business,10314,615 MANOR ROAD,MANOR ROAD,STATEN ISLAND,In Progress,,STATEN ISLAND,Unspecified,STATEN ISLAND,950308,162387,40.61232619016529,-74.12224946613985,"{'latitude': '40.61232619016529', 'longitude': '-74.12224946613985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4574,55784823,2022-10-23T09:48:14.000,DSNY,Missed Collection,Recycling - Paper,Street,11385,79-15 CYPRESS AVENUE,CYPRESS AVENUE,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1012578,192326,40.694521876820005,-73.89784479840888,"{'latitude': '40.694521876820005', 'longitude': '-73.89784479840888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4575,55780832,2022-10-23T09:48:10.000,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11429,217-09 110 AVENUE,110 AVENUE,QUEENS VILLAGE,Closed,2022-10-23T18:09:21.000,QUEENS,Unspecified,QUEENS,1056276,197610,40.708777398847445,-73.74020710255962,"{'latitude': '40.708777398847445', 'longitude': '-73.74020710255962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4576,55782091,2022-10-23T09:48:10.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11354,151-23 29 AVENUE,29 AVENUE,FLUSHING,Closed,2022-10-23T10:41:04.000,QUEENS,Unspecified,QUEENS,1036112,220599,40.77201750688493,-73.81275977694747,"{'latitude': '40.77201750688493', 'longitude': '-73.81275977694747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4577,55780843,2022-10-23T09:48:03.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10026,252 MANHATTAN AVENUE,MANHATTAN AVENUE,NEW YORK,Closed,2022-10-23T09:57:53.000,MANHATTAN,Unspecified,MANHATTAN,995497,231292,40.80151190928469,-73.95937637659071,"{'latitude': '40.80151190928469', 'longitude': '-73.95937637659071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4578,55786778,2022-10-23T09:47:46.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10468,2645 MORRIS AVENUE,MORRIS AVENUE,BRONX,Closed,2022-10-23T10:00:13.000,BRONX,Unspecified,BRONX,1012808,254982,40.8664950875277,-73.89674905894428,"{'latitude': '40.8664950875277', 'longitude': '-73.89674905894428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4579,55782283,2022-10-23T09:47:45.000,DSNY,Missed Collection,Bulky Trash,Street,11378,58-86 MASPETH AVENUE,MASPETH AVENUE,MASPETH,In Progress,,QUEENS,Unspecified,QUEENS,1009488,202745,40.72312890014253,-73.90894875947023,"{'latitude': '40.72312890014253', 'longitude': '-73.90894875947023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4580,55782268,2022-10-23T09:47:44.000,DSNY,Dirty Condition,Trash,Sidewalk,11385,1140 SENECA AVENUE,SENECA AVENUE,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1012572,193183,40.69687416045958,-73.89786283187719,"{'latitude': '40.69687416045958', 'longitude': '-73.89786283187719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4581,55781964,2022-10-23T09:47:40.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10473,950 EVERGREEN AVENUE,EVERGREEN AVENUE,BRONX,Closed,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1017570,238903,40.82234629966529,-73.87961204742707,"{'latitude': '40.82234629966529', 'longitude': '-73.87961204742707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4582,55784568,2022-10-23T09:47:18.000,HPD,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,2526 HOLLAND AVENUE,HOLLAND AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1021467,254007,40.86378675098556,-73.86544805661923,"{'latitude': '40.86378675098556', 'longitude': '-73.86544805661923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4583,55786275,2022-10-23T09:47:18.000,HPD,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,2526 HOLLAND AVENUE,HOLLAND AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1021467,254007,40.86378675098556,-73.86544805661923,"{'latitude': '40.86378675098556', 'longitude': '-73.86544805661923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4584,55782005,2022-10-23T09:47:15.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11201,334 ATLANTIC AVENUE,ATLANTIC AVENUE,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,987670,189942,40.6880230238474,-73.98766814951765,"{'latitude': '40.6880230238474', 'longitude': '-73.98766814951765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4585,55781168,2022-10-23T09:47:14.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034,4996 BROADWAY,BROADWAY,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1006863,255604,40.86821951872901,-73.91824098763226,"{'latitude': '40.86821951872901', 'longitude': '-73.91824098763226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4586,55782618,2022-10-23T09:47:11.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10038,10 CATHERINE SLIP,CATHERINE SLIP,NEW YORK,Closed,2022-10-23T10:19:54.000,MANHATTAN,Unspecified,MANHATTAN,985241,197900,40.709866482366486,-73.99642547704416,"{'latitude': '40.709866482366486', 'longitude': '-73.99642547704416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4587,55785709,2022-10-23T09:47:00.000,DEP,Sewer,Manhole Cover Missing (Emergency) (SA3),,10314,,,STATEN ISLAND,Open,,STATEN ISLAND,Unspecified,STATEN ISLAND,938814,155501,40.59337407001909,-74.16360119268263,"{'latitude': '40.59337407001909', 'longitude': '-74.16360119268263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4588,55780784,2022-10-23T09:46:36.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10452,1080 OGDEN AVENUE,OGDEN AVENUE,BRONX,Closed,2022-10-23T10:07:53.000,BRONX,Unspecified,BRONX,1004125,243512,40.83503716697931,-73.92817627605913,"{'latitude': '40.83503716697931', 'longitude': '-73.92817627605913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4589,55781824,2022-10-23T09:46:24.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11420,109-46 VAN WYCK EXPRESSWAY SR WEST,VAN WYCK EXPRESSWAY SR WEST,SOUTH OZONE PARK,Closed,2022-10-23T12:56:23.000,QUEENS,Unspecified,QUEENS,1037488,189457,40.68653235944034,-73.80803833255708,"{'latitude': '40.68653235944034', 'longitude': '-73.80803833255708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4590,55783133,2022-10-23T09:46:18.000,DSNY,Missed Collection,Trash,Street,11236,948 EAST  104 STREET,EAST  104 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,1013527,174726,40.646210760142274,-73.89449899958943,"{'latitude': '40.646210760142274', 'longitude': '-73.89449899958943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4591,55785648,2022-10-23T09:46:12.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,10468,2835 WEBB AVENUE,WEBB AVENUE,BRONX,Closed,2022-10-23T12:04:02.000,BRONX,Unspecified,BRONX,1011697,257345,40.87298432092539,-73.90075617690101,"{'latitude': '40.87298432092539', 'longitude': '-73.90075617690101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4592,55784133,2022-10-23T09:45:58.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11225,470 LEFFERTS AVENUE,LEFFERTS AVENUE,BROOKLYN,Closed,2022-10-23T10:48:20.000,BROOKLYN,Unspecified,BROOKLYN,999243,180701,40.66264652719448,-73.94595874044502,"{'latitude': '40.66264652719448', 'longitude': '-73.94595874044502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4593,55783881,2022-10-23T09:45:49.000,NYPD,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10468,2420 SEDGWICK AVENUE,SEDGWICK AVENUE,BRONX,Closed,2022-10-23T10:19:09.000,BRONX,Unspecified,BRONX,1009442,254227,40.86443309053057,-73.9089216008858,"{'latitude': '40.86443309053057', 'longitude': '-73.9089216008858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4594,55784125,2022-10-23T09:45:45.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10468,2605 JEROME AVENUE,JEROME AVENUE,BRONX,Closed,2022-10-23T10:32:49.000,BRONX,Unspecified,BRONX,1012315,254814,40.86603556004148,-73.89853219364673,"{'latitude': '40.86603556004148', 'longitude': '-73.89853219364673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4595,55787273,2022-10-23T09:45:37.000,DSNY,Missed Collection,Recycling - Paper,Street,11201,135 PLYMOUTH STREET,PLYMOUTH STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,987598,195694,40.70381095532745,-73.98792490837364,"{'latitude': '40.70381095532745', 'longitude': '-73.98792490837364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4596,55786643,2022-10-23T09:45:19.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11211,221 NORTH    4 STREET,NORTH    4 STREET,BROOKLYN,Closed,2022-10-23T10:34:44.000,BROOKLYN,Unspecified,BROOKLYN,996264,199561,40.71441743047035,-73.95666271172098,"{'latitude': '40.71441743047035', 'longitude': '-73.95666271172098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4597,55783337,2022-10-23T09:45:19.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10453,2019 GRAND AVENUE,GRAND AVENUE,BRONX,Closed,2022-10-24T00:04:49.000,BRONX,Unspecified,BRONX,1009168,250218,40.853430372433756,-73.90992711518231,"{'latitude': '40.853430372433756', 'longitude': '-73.90992711518231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4598,55781280,2022-10-23T09:45:04.000,DOHMH,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10013,137 READE STREET,READE STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,981564,200279,40.7163959180451,-74.00968931306518,"{'latitude': '40.7163959180451', 'longitude': '-74.00968931306518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4599,55781379,2022-10-23T09:45:01.000,DCA,Consumer Complaint,Vendor,Business,10024,57 WEST   84 STREET,WEST   84 STREET,NEW YORK,In Progress,,MANHATTAN,Unspecified,MANHATTAN,992045,225144,40.78464103020883,-73.9718519692691,"{'latitude': '40.78464103020883', 'longitude': '-73.9718519692691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4600,55784237,2022-10-23T09:45:00.000,DOT,Street Light Condition,Street Light Lamp Missing,,11229,1972 EAST   16 STREET,EAST   16 STREET,BROOKLYN,Open,,BROOKLYN,Unspecified,BROOKLYN,996450,158602,40.60199375103858,-73.9560658695119,"{'latitude': '40.60199375103858', 'longitude': '-73.9560658695119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4601,55782831,2022-10-23T09:44:59.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,474 BROOKLYN AVENUE,BROOKLYN AVENUE,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,999350,180899,40.66318981146139,-73.94557262281035,"{'latitude': '40.66318981146139', 'longitude': '-73.94557262281035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4602,55783150,2022-10-23T09:44:57.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,10468,2835 WEBB AVENUE,WEBB AVENUE,BRONX,Closed,2022-10-23T12:04:01.000,BRONX,Unspecified,BRONX,1011697,257345,40.87298432092539,-73.90075617690101,"{'latitude': '40.87298432092539', 'longitude': '-73.90075617690101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4603,55781331,2022-10-23T09:44:49.000,DOHMH,Smoking,Smoking Violation,Residential Building,11385,481 FAIRVIEW AVENUE,FAIRVIEW AVENUE,RIDGEWOOD,In Progress,,QUEENS,Unspecified,QUEENS,1009354,197545,40.70885653402189,-73.90945158358736,"{'latitude': '40.70885653402189', 'longitude': '-73.90945158358736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
